Name,Address,Rating,Types,Place ID,Latitude,Longitude,Search Grid
Red Cross Packaging - Office,"No 7, (old no 15, Bajanai Koil Street, Vadapalani, Chennai",2.7,point_of_interest; establishment,ChIJvaqqqsFmUjoRV1kqyNpbT2k,13.0461116,80.2135519,Grid 204
Life Insurance Corporation Of India,"173, Arcot Road, Vadapalani, Chennai",2.9,point_of_interest; establishment,ChIJHTOSp8NmUjoRCtIIREC_gCY,13.048902,80.207262,Grid 204
RJP Infotek Pvt Ltd,"2nd Floor, Sendhan Tower 34, First Avenue, Jawaharlal Nehru Salai, Ashok Nagar, Chennai",4.6,point_of_interest; establishment,ChIJZVGeG_RmUjoRUp03uEexx-0,13.0410512,80.2121198,Grid 204
Consolidated Construction Consortium Limited,"13, West Sivan Koil Street, Ottagapalayam, Somasundara Bharathi Nagar, Vadapalani, Chennai",4.1,general_contractor; point_of_interest; establishment,ChIJva3Fy-lmUjoRPvDMoZYfL7c,13.048863,80.2109,Grid 204
Reindeer Technologies Pvt. Ltd.,"2nd Floor, Gulecha Towers, 158, Arcot Road, Ottagapalayam, Somasundara Bharathi Nagar, Vadapalani, Chennai",,point_of_interest; establishment,ChIJ9-mjSlFmUjoR3CsorqVOqo4,13.0490441,80.2097224,Grid 204
V N COACHING CENTRE,"Old No. 5, New No. 13, Basement, Deepa Apartments, Alagarperumal Kovil 1st Street, Ottagapalayam, Somasundara Bharathi Nagar, Vadapalani, Chennai",2,point_of_interest; establishment,ChIJQVVVVcZmUjoRhI2Lba1XRno,13.0468722,80.2089992,Grid 204
Hitech Labs | Blood Test & Diagnostic Centre in Vadapalani,"No. 72, 1st Floor, 72, Arcot Road, Velayutham Colony, Saligramam, Chennai",4.9,doctor; health; point_of_interest; establishment,ChIJU70KkS1hUjoRO5sACs1AIrk,13.0481399,80.2037009,Grid 204
MICRO MED CHARTS MFG CO. PVT LTD,"134, 1, Thilagar Street, Saligramam, Chennai",4.9,health; store; point_of_interest; establishment,ChIJM5NvkcZmUjoRIMahNaDys6Q,13.0525916,80.2023951,Grid 204
CONNECT ENGINEERING AND CONSULTANCY SERVICES PRIVATE LIMITED,"Old No.57, New No.26,2nd floor, 2nd Street, Velayutham Colony, Saligramam, Chennai",2.8,point_of_interest; establishment,ChIJ7Tgy9htnUjoRaThMevsmidc,13.0502174,80.2016748,Grid 204
"M/s,EVERREST ENTERPRISES PRIVATE LIMITED","103, 3rd Street, Kumaran Colony, Vadapalani, Chennai",5,real_estate_agency; point_of_interest; establishment,ChIJ4Qn_mMFmUjoRX08f6YVwd2s,13.0525749,80.2068306,Grid 204
Chennai Corporation Park,"Mandal - 10 , Ward No.129, Arcot Road, Kannika Puram, Vadapalani, Chennai",3.9,park; point_of_interest; establishment,ChIJz2h_ocNmUjoRJgJgNPzPqME,13.048775,80.2057266,Grid 204
Flair Mania Services Pvt.Ltd | Bartending Academy | Bartending Course | Bar Consultancy | Bartending Events in Chennai,"Kamraj Nagar, Koyambedu, Chennai",3.7,point_of_interest; establishment,ChIJL7kjROpmUjoRQw6j1LIh2Rw,13.0531795,80.2115978,Grid 204
Pappammal Security Services Chennai,"L15E, Sarvamangala Colony, 6th Avenue, 42nd Street, Chennai",4.6,point_of_interest; establishment,ChIJHfVqrYtmUjoRPraYJV6DUi0,13.0409753,80.2131403,Grid 204
Tex Biosciences Private Limited,"2nd and 3rd Floor, Gurukripa Apartment, 101/56, 4th Avenue, Ashok Nagar, Chennai",4.7,point_of_interest; establishment,ChIJl1FnqeZmUjoRlsKreWsra64,13.0382368,80.2137093,Grid 204
Elsytec Engrs & Cons Pvt Ltd,"12/1, 57th Street, Indira Colony, Ashok Nagar, Chennai",,point_of_interest; establishment,ChIJoxm6L-BmUjoR7szFx1ct-KI,13.0389819,80.2086343,Grid 204
JHL Global PVT Ltd,"Plot No: C-118, New: 6, Old: 16, 18th Avenue, , Ashok Nagar, Chennai",4.1,general_contractor; point_of_interest; establishment,ChIJpZj4aedmUjoR4V8m0S7qrt4,13.0395437,80.2113165,Grid 204
Tamilnadu Cooperative Milk Producers Federation Limited,"Super Market Building, Tnhb Complex, Ashok Nagar, Ashok Nagar, Chennai",5,food; point_of_interest; store; establishment,ChIJAQAAvJlvUjoRvX02i8XIENY,13.0386015,80.2112164,Grid 204
Brisk Corporate Services Pvt Ltd,"Old No,9, New, 12, 18th Avenue, Ashok Nagar, Chennai",4.2,point_of_interest; establishment,ChIJn_Oh0GdmUjoRHxVgVtKMV3M,13.0397086,80.2109032,Grid 204
Bow and Baan Technology Solutions Private Limited,"Jeev's arcadia"", S2 3rd floor T1, T2, 1st avenue, Jawaharlal Nehru Salai, Ashok Nagar, Chennai",3.6,point_of_interest; establishment,ChIJvyNbZcZmUjoRRd166q2_Nh4,13.0424179,80.2125388,Grid 204
OPTICS CENTRE,"31, Kamarajar Salai, Sector 13, Ashok Nagar, Chennai",4.9,health; point_of_interest; store; establishment,ChIJA_DmOw5nUjoRZsJK0G3ZUa4,13.0411869,80.2089308,Grid 204
GREENLEAF CORPORATE SERVICES PRIVATE LIMITED,"First Floor, Raja Apartments, No.6/8, 86th Street, Ashok Nagar, Chennai",4.9,accounting; point_of_interest; finance; establishment,ChIJ_yGSO-RmUjoR2v6mhtKWbNw,13.0404034,80.2114468,Grid 204
Glamour Cine Centre,"33, Arcot Road, Saligramam, Chennai",4.2,store; point_of_interest; establishment,ChIJ65Osj8RmUjoRXF_TZp9I7Qg,13.0476178,80.2030667,Grid 204
M E C. International Private Limited,"37, Arcot Road, Ottagapalayam, Kannika Puram, Vadapalani, Chennai",,point_of_interest; establishment,ChIJvxhBooV-UjoRhHoy-OvZ-SM,13.0481828,80.2054535,Grid 204
V V IT SOLUTIONS,"1st Floor, No 39, Arcot Road, Saligramam, Chennai",4.9,electronics_store; store; point_of_interest; establishment,ChIJKdgO5h1nUjoRkKa8w99n2LM,13.0475668,80.2027393,Grid 204
deqube technologies,"6, Kanamal Street, Bharani Colony, Saligramam, Chennai",,point_of_interest; establishment,ChIJJe1zz8RmUjoRoK3BkOa0mgY,13.0460012,80.2023488,Grid 204
Vasu tution centre,"no 27, Berline Enclave Road, Harita Enclave, Tambaram, Chennai",,point_of_interest; establishment,ChIJP8K0OgD1UjoR4XdRWONGwik,12.9302851,80.0891733,Grid 59
Jo.Fra. Tech. and Training Solutions,"fci nagar phase 1, No:28 B, Mahatma Gandhi Road, Old Perungalathur",,point_of_interest; establishment,ChIJY-YqaS71UjoRBKNZqBCWdBo,12.9298989,80.0893352,Grid 59
Sri sks office,"W3VQ+5GH, Kanchipuram",3,point_of_interest; establishment,ChIJ-WQflnn1UjoRza3_sMT2Znk,12.9429295,80.0888594,Grid 59
Bigfox Engineering Pvt. Ltd (Factory),"46, Kishkintha Main Road, West Tambaram, Tambaram, Chennai",,point_of_interest; establishment,ChIJvxkuRwD1UjoRXwUl3fbl9qM,12.9382802,80.0871757,Grid 59
Basai Industries Pvt Ltd,"W3RP+29Q, Kishkintha Main Road, Tambaram, Chennai",5,point_of_interest; establishment,ChIJpfgEPAD1UjoRMPVJE7V2A2k,12.9401389,80.0861667,Grid 59
Spreco Recycling Pvt Ltd,"Samathuva Periyar, Plot No:4&5, Raghavendra Nagar Main Road, West Tambaram, Old Perungalathur",5,point_of_interest; establishment,ChIJAWzSTnb1UjoRvElb1EXqCD4,12.9424444,80.0969258,Grid 59
Life Info Health Care Private Limited,"Plot 12, Nadu Street, IDPL Nagar, West Tambaram, Chennai",5,hospital; health; point_of_interest; establishment,ChIJvxIjML9fUjoRJJkMaKCwg6g,12.9415573,80.0988851,Grid 59
Kaviyan Science Pack Pvt Limited,"59 KannikaParameswari, Raghavendra Nagar Main Road, Amarambedu",5,point_of_interest; establishment,ChIJmUV-SX71UjoRsUbuiKCcZVc,12.9421241,80.0966021,Grid 59
Dharumar Solar Solutions,"near PACE apartment, Sri Maruthi Avenue, Nadu Street Chennai Bypass, near PACE apartment, Service Road, West Tambaram, Chennai",5,point_of_interest; establishment,ChIJjQO5PAlfUjoRnM57nQTXjBE,12.9413593,80.1007637,Grid 59
Modulus R&D Center,"Modulus Housing R&D Factory, Chennai",4.4,general_contractor; point_of_interest; establishment,ChIJg-ExBqVfUjoRTnbIG00b5BI,12.9394174,80.1001315,Grid 59
Smart Minds Vedic Maths and Phonics Centre,"No.82, Darkhas Road, Vasantham Nagar, West Tambaram, Tambaram, Chennai",5,point_of_interest; establishment,ChIJDaUtRAD1UjoRJLyObEIxcQE,12.9396487,80.0976372,Grid 59
MOTHER PROJECT MANAGEMENT SERVICES,"RAGHAVI PALACE, PLOT NO 81, Vasantham Nagar, West Tambaram, Tambaram, Chennai",5,point_of_interest; establishment,ChIJkxI2mvP1UjoRAQPtFOLof1c,12.9395588,80.0974479,Grid 59
GRM Technologies Private Limited,"9, 2nd Floor, Shoba Homes, Gokul Nagar, West Tambaram, Chennai",4.8,accounting; point_of_interest; finance; establishment,ChIJ9aGGfn1fUjoRU3WROLUcRWc,12.9301181,80.0983396,Grid 59
Redcaso Solutions Private Limited,"6, 1st Street, CTO Colony, West Tambaram, Tambaram, Chennai",4,point_of_interest; establishment,ChIJr-9ojFVeUjoRly8U1DiqcH8,12.9300046,80.0991337,Grid 59
Shri Arul jothi Center of Divine arts,"W3HX+5FV, Thirupurkumaran Street, CTO Colony, Bharathi Nagar, Tambaram, Chennai",3,physiotherapist; health; point_of_interest; establishment,ChIJufh8UX1fUjoRmH0BkyjW3Qk,12.9279886,80.0986775,Grid 59
Vittena Analytics Pvt. Ltd.,"Harita Enclave, Tambaram, Chennai",4.1,point_of_interest; establishment,ChIJlYg5UIb1UjoRATcvrhDaEXQ,12.9298551,80.0935378,Grid 59
Lotus Beauty Academy And Parlour_Since 2004,"near Mudichur Road, Plot. No 18, Service Road Lakshmipuram Extension, near Mudichur Road, West Tambaram, Chennai",4.9,point_of_interest; store; establishment,ChIJozBGymJfUjoRJsqqenyAF64,12.926689,80.0999228,Grid 59
Indane - Saibala Gas Services,"Near KBR Mahal, 3/5, Kishkintha Main Road, Old Perungalathur",4.5,car_repair; point_of_interest; store; establishment,ChIJL1vesvf1UjoRCtmsbYUrHVA,12.9382635,80.092717,Grid 59
Trendy painting company,"Step Sone B6, Kishkintha Main Road, Vengateshwara Nagar, West Tambaram, Chennai",,point_of_interest; establishment,ChIJCyKFLwD1UjoR5u9xB2FqdjA,12.9392069,80.0932627,Grid 59
SUDERR FOUNDATION (DE-ADDICTION CENTRE),"villas Balaji Nagar, Chennai",5,hospital; health; point_of_interest; establishment,ChIJkUDaKQD1UjoRSQ3iGbuNzuw,12.9316631,80.0926397,Grid 59
GrowInfy - Digital Agency For Your Business Growth,"No: 39 GF - Magizhagam, Brindhvan Nagar, Haritha Enclave Via, 3rd Street, CTO Colony, West Tambaram, Chennai",,point_of_interest; establishment,ChIJ1xsvN_P1UjoRebp9EChBGak,12.9308595,80.0928097,Grid 59
E-Seva Centre,"7X8G+978, Kalpattu",5,point_of_interest; establishment,ChIJE_faDJCDUjoRacqGurf_BlI,13.2659074,79.9757119,Grid 487
Nithya Browsing center,"7XFF+CXH, Kalpattu",5,store; point_of_interest; establishment,ChIJbRtZNwCDUjoRKidGqVyDyaw,13.2735675,79.974983,Grid 487
"Integrated Agricultural Extension Centre, Poondi @ Kolunthalur",5V49+VH9,,point_of_interest; establishment,ChIJtw1ItOmRUjoRdfQOPmwesB0,13.157158,79.8689881,Grid 342
Free SRCM Heartfulness Meditation Centre Tiruvallur,"Sahaj Marg Spirituality Foundation, Kolundhalur Road, Tiruvallur",4.9,health; point_of_interest; establishment,ChIJCasVboCQUjoRw4u6S__8pzs,13.1551332,79.8733052,Grid 342
Hema Tuition Centre,"Vengteshwara College, No 44, Kovil Stnear, Old, Thirupachur",,point_of_interest; establishment,ChIJgdyrJQCRUjoRZsKuWpdPkm8,13.1547926,79.86977,Grid 342
Keshini Commen Service centre,"Kosavanpalayam, Thirupachur",,electronics_store; store; point_of_interest; establishment,ChIJZRUofwCRUjoRQU-dh0Dd0Pg,13.1495038,79.8751262,Grid 342
Brindavan's Officer's Enclave Villa Plots,"5V28+7CP, Tiruvallur",4.7,point_of_interest; establishment,ChIJSzEDT7ORUjoRQPDVme8_FqM,13.1507078,79.8660881,Grid 342
Asha for Education (sangamam office),"No: 343, Ambethkar nagar, Kaivandur",5,point_of_interest; establishment,ChIJ23_5waiRUjoRZ4BB-_EnPnM,13.1508949,79.8635134,Grid 342
"Propshell, Brindavan Officers Enclave.",Kolundhalur Road,,general_contractor; point_of_interest; establishment,ChIJBxa0W1SRUjoRtbDSKGdRnx0,13.150342,79.8672279,Grid 342
AEM Garden (Revival Centre),"No 58, post, Kaivandur",,place_of_worship; point_of_interest; establishment,ChIJU8NeXgCRUjoRvYLj0VD22BI,13.1530468,79.8608182,Grid 342
"District employment and career guidance centre, Thiruvallur",4VW6+65H,,point_of_interest; establishment,ChIJb0lKm9GRUjoR9UCbJr6aWjs,13.146612,79.860514,Grid 342
J.S CHICKEN CENTER,"Kuppammal Sathiram, Chennai - Tiruttani Highway",4.8,point_of_interest; food; store; establishment,ChIJsSfLRpCRUjoRb04w8k66ATw,13.1503378,79.8604134,Grid 342
VHS Medical Center,"3V2G+RF8, Tharamani, Chennai",,hospital; health; point_of_interest; establishment,ChIJ_fLIU3GTUjoRbaL_D_LfkwM,13.0520491,79.8762133,Grid 186
Thaai Casting Ltd,"Sipcot Industrial Park, A20, 7th cross street, Pillaipakkam",4.4,point_of_interest; establishment,ChIJTUZHvFn1UjoRfaNaj1o4v2g,12.9444687,79.9777634,Grid 53
SRI LAKSHMI COATS PVT LTD,"A-24,SIPCOT Industrial Park,, Pillaipakkam, Sriperumpudur Taluk, Kanchipuram, Pillaipakkam",5,point_of_interest; establishment,ChIJeXEXlA_zUjoR_OYOOanSgDo,12.9439309,79.9762961,Grid 53
Zsivira Chemie Merk Private Limited,"WXVJ+JRG, Pillaipakkam",3.7,point_of_interest; establishment,ChIJ_W5lxw3zUjoReQBlRNhUwFA,12.9440619,79.9820913,Grid 53
Pillar Chemicals Pvt. Ltd.,"WXRP+8HQ, Amarambedu",3,point_of_interest; establishment,ChIJQ2sVU3PzUjoRV9e5WGaKCPM,12.9408364,79.9864997,Grid 53
SBM Service forklift services center,"02/306 Samara street Navalur, Sriperumbudur",4,point_of_interest; store; establishment,ChIJx70pL93zUjoRPeoGXyZQ9vg,12.942953,79.9832405,Grid 53
JK NET CENTER,"Vengal Road, Neiveli",,point_of_interest; establishment,ChIJ1WTXeQCBUjoRvXuTwgJHYko,13.2607495,80.0914101,Grid 493
Wilson Power Solutions Unit-II,"7493+R6, Kannigaipair",5,point_of_interest; establishment,ChIJFe1JUQB_UjoRVvgHuoNIU4Q,13.2695998,80.1030366,Grid 493
K M S SERVICE CENTER,"K S M Complex Vengal, Road, Kannigaipair",,store; point_of_interest; establishment,ChIJ1TGT6ouBUjoRrAmuJs7V9Zg,13.2705923,80.094263,Grid 493
SM TIFFEN CENTER,"Road, Kannigaipair",,restaurant; point_of_interest; food; establishment,ChIJOWOlBPiBUjoRYTHYB-Jh8oU,13.2716814,80.09449,Grid 493
JK FASHION TAILOR &TRAINING CENTER,"periyapalaiyam, road, Kannigaipair",4,point_of_interest; establishment,ChIJ67CVY3x_UjoRQ0vXlx307Z4,13.274305,80.0993151,Grid 493
Uni Transport India Pvt Ltd,"Plot no. 7, Venketeswara Nagar, nr 31 main Road, Shakti well nagar puzal, Chennai - 600066, Chennai",,point_of_interest; establishment,ChIJ5_IoT7BkUjoRUBI2sPmTNsg,13.161558,80.200446,Grid 360
Post Office - Puzhal,"5673+46R, Thankachalam Street, St Anthony Nagar, Puzhal, Chennai",3.3,post_office; finance; point_of_interest; establishment,ChIJ4xBvI7FkUjoRA-rHlIbj50o,13.1628521,80.203014,Grid 360
Puzhal TSP Camp office,"555X+R32, Puzhal, Chennai",,point_of_interest; establishment,ChIJ74G7XnBlUjoRXs_b5QYFI6A,13.1595069,80.1976353,Grid 360
EDAC engineering Ltd,"555X+C8R, Puzhal, Kadirvedu",,point_of_interest; establishment,ChIJdbHthfJlUjoRnjRekbnG7x8,13.1586143,80.1982608,Grid 360
Renowned Engineers Private Ltd,"45, Surapet Main Road, Puzhal, Chennai",5,point_of_interest; establishment,ChIJmx9oRaVkUjoRfYsKMwGINSs,13.158289,80.197731,Grid 360
H2o Waterproofing Solutions,"No 15, Mercy, near Durgai Amman Temple, Danalakshmi Nagar 1st Street, Puzhal, Chennai",,point_of_interest; establishment,ChIJiQFCSLBkUjoRWi2PD8FdnOk,13.161473,80.200169,Grid 360
International Timber Company,"S.No, 1A 1A, Surapet Main Road, Puzhal, Chennai",4.6,point_of_interest; establishment,ChIJx_i399xkUjoRsR2_tWNPcc0,13.1575281,80.1967232,Grid 360
"Zone III, Corporation of Chennai","Srinivasan Street, Mettuppalaiyam, Puzhal, Chennai",4.5,local_government_office; point_of_interest; establishment,ChIJF6Kuu-9mUjoRCA7BiiEezlc,13.158347,80.2052629,Grid 360
Asia Crystal Private Limited,"46X4+X48, Puzhal - PO,, VOC Street, Nagappa Industrial Estate, Madhavaram, Chennai",4.5,point_of_interest; establishment,ChIJgwxIab5kUjoRYbIWris3UVU,13.1499085,80.2053317,Grid 360
Balaji Warehousing Co Pvt Ltd,"5633+MMH, Kadirvedu",3.5,storage; point_of_interest; establishment,ChIJ1YfORbhlUjoRXHBULBy6M4I,13.1541844,80.2042438,Grid 360
JOY BLESSON TIFFIN CENTRE,"271, Perambur Red Hills High Road, Puzhal, Kadirvedu",5,restaurant; food; point_of_interest; establishment,ChIJ3cegdZFlUjoRfLWbSdRNPQU,13.1536307,80.2044761,Grid 360
SATHRIYA GLASS PVT LTD,"398/4, Perambur Red Hills High Road, Chennai",,point_of_interest; establishment,ChIJu4FnWpBlUjoRFvM3ndkViQQ,13.1537179,80.2046266,Grid 360
Maha Vriddhi Spice Company,"306/48, Ottraivadai Street, Mettuppalaiyam, Puzhal, Chennai",,point_of_interest; establishment,ChIJJXMoi7NlUjoRwVL_I5VhKnQ,13.1611121,80.2089614,Grid 360
Fire Trendz Private Limited,"348, Brittania Nagar Road, Puzhal, Kadirvedu",,point_of_interest; establishment,ChIJ3zL5laJkUjoRIovSqjdPAFs,13.1487822,80.1973178,Grid 360
Jayaruban Consultancy Services,"52, Surapet Road, Chennai",,point_of_interest; establishment,ChIJEd6i17hlUjoRkELzQc18JLM,13.1541514,80.1982618,Grid 360
Balaji Renewable Solution Pvt Ltd (Warehouse),"RR Warehousing Complex, Plot No- 4/177 Stockarea W773, Puzhal, Surapet Road, Surapet, Chennai",,storage; point_of_interest; establishment,ChIJg1IsTABlUjoRM4L5WHTUXCg,13.1541633,80.198312,Grid 360
Inhyma Solutions LLP (C),"Stockarea W304, 461/2C, Surapet Road, Puzhal, Chennai",,point_of_interest; establishment,ChIJMyCl21ZlUjoR9G2v7L5dRps,13.1550827,80.1984233,Grid 360
Abhinav Trans Cargo (Mumbai) Pvt Ltd - Chennai,"Res. no. 72/27, MGR Nagar, Main Street, Cycle Shop, Puzhal, Chennai",3,point_of_interest; establishment,ChIJh65hTMdkUjoRL6fy3XflDBs,13.154139,80.210793,Grid 360
M.j.patel & company,"No 173, Grand Northern Trunk Road, Puzhal, Chennai",,point_of_interest; store; establishment,ChIJMzk0DcBkUjoRbOvDYMfs6nU,13.1495466,80.2103485,Grid 360
VANDANA TIMBER PVT LTD,"Nagappa Industrial Estate, Madhavaram Gnt, Service Rd, Chennai",4.3,point_of_interest; store; establishment,ChIJjwKEgrplUjoRlkkxyixUW4A,13.148694,80.2086324,Grid 360
E&M03 Project Office,"46X5+GF6, Service Rd, Nagappa Industrial Estate, Madhavaram, Gnt",,point_of_interest; establishment,ChIJs8EkcwBlUjoRHaKo4U8U2VM,13.1487857,80.208651,Grid 360
Global adsorbent pvt ltd,"5625+29F, Nagappa Industrial Estate, Madhavaram, Chennai",2,storage; point_of_interest; establishment,ChIJrWRaHtllUjoRjwxnrcYSMtk,13.1500345,80.2086204,Grid 360
JP TEFFIN CENTER,"Cycle Shop, 150, 1st Street, Mgr Nagar, Puzhal, Chennai",,restaurant; food; point_of_interest; establishment,ChIJY3__gsZlUjoRISk7sr1-VJc,13.1543842,80.2102678,Grid 360
AngelRose complex,"5646+523, Reddy Street, Puzhal, Chennai",,point_of_interest; establishment,ChIJl4HJ5yNlUjoRj8Rdy8gxEjc,13.1553776,80.2100574,Grid 360
Employees State Insurance Corporation,"5673+V3J, Service Road, Mahalakshmi Nagar, Puzhal, Lyon",4,insurance_agency; point_of_interest; establishment,ChIJaa5FYbFkUjoRRifws_9wSh4,13.1647133,80.2026287,Grid 360
Unipatch Rubber Limited,"5683+83M, Sakthivel Nagar, Puzhal, Chennai",4,store; point_of_interest; establishment,ChIJif8JxbNkUjoROkhnWA6MmFQ,13.1658359,80.2026793,Grid 360
InGet-In Commodities Pvt Ltd,"171, 3rd Floor, J S M Centre, G N T Road,, Puzhal, Chennai",,point_of_interest; establishment,ChIJ08D52LNkUjoRIx75p1rqTms,13.16595,80.20222,Grid 360
KOTAK SECURITIES LTD,"A-65 Gnanamani Street,Sathyamurti block,Jafferjhanpet, Near MGR Nagar Police Station,Behind Kasi Theater, Chennai",2.2,finance; point_of_interest; establishment,ChIJHS3sVthmUjoRqIsKUTb4q_o,13.0362678,80.201194,Grid 179
Kotak Mahindra Old Mutual Life Insurance Limited,"Old No 107, New No 9, Ponnabalam Salai, K K Nagar West, Chennai",2.5,insurance_agency; point_of_interest; establishment,ChIJ____j9NmUjoRQCiRuCM6LDk,13.0358841,80.2039756,Grid 179
GREEN PAC TOTAL PACKGING SOLUTIONS,"NEW # 5, opposite sakthi vinayagar koil, OLD #3, Sakthi Vinayagar Koil Street, MGR Nagar, Chennai",1,store; point_of_interest; establishment,ChIJM1EgwqFmUjoRxh1ApJCchuM,13.0342447,80.2012285,Grid 179
Sugha Training Centre,"26M3+CW8, Bharathidasan Colony, K. K. Nagar, Chennai",4.8,point_of_interest; establishment,ChIJjdulryBnUjoRJvQvdCtJgWo,13.03353,80.204817,Grid 179
Deepam Technologies,"1436, I Sector, IInd Street, K. K. Nagar, Chennai",5,point_of_interest; establishment,ChIJh____9BmUjoRfFoaBjv5KYE,13.03677,80.2032188,Grid 179
LIC Policy Holders Service Centre,"AP 1431, Ground Floor, Sector - 1, 2nd Street, K.K. Nagar, Chennai",3.4,insurance_agency; point_of_interest; establishment,ChIJB7rw4dhmUjoRI2Zga4cx48A,13.0368,80.202525,Grid 179
COMMNET SYSTEMS CONSULTANCY PVT LTD,"No:5,Shiyam Mythri flats,Flat no :3B, PT Rajan Road, K. K. Nagar, Chennai",4,point_of_interest; establishment,ChIJYYLMKtlmUjoR3mxw_ptQ_kU,13.0370247,80.2042347,Grid 179
Brindhavan Towers,"Brindhavan Towers, Anna Main Road, K. K. Nagar, Chennai",4.2,point_of_interest; establishment,ChIJQ_Ulct9mUjoRJXpamcYwDIM,13.0345877,80.206242,Grid 179
Virtusa India Pvt. Ltd.,"No. 1 & 2, Northern Extension Area, Jawaharlal Nehru Road, Thiru Vi Ka Indl Estate, Ekkatuthangal, Chennai",3.6,point_of_interest; establishment,ChIJq6qqaiVnUjoRbduwr4z_JlQ,13.0239617,80.1999507,Grid 179
Expert Technologies,"near Police Station, B318, Indira Gandhi Street, Satya Moorthy Block, MGR Nagar, West Jafferkhanpet, Chennai",4.2,point_of_interest; establishment,ChIJLclGpgNnUjoR0DicKDTDPwc,13.029709,80.2003462,Grid 179
Senthil Systems,"Balakrishnan Street, Sapthagiri Colony, West Jafferkhanpet, Chennai",5,point_of_interest; establishment,ChIJm3F48yZnUjoRvQB-PtHnZ7c,13.029591,80.2017838,Grid 179
VALTRACK SYSTEMS (P) LTD,"# 112, Defence Colony, Ekkanduthangal, Chennai",2,point_of_interest; establishment,ChIJUw37CSVnUjoRzfeI9Rv6vqs,13.0253455,80.2005008,Grid 179
KRITHISH SCIENTIFIC COMPANY,"15, Pugazhendi Street, K K Nagar, MGR Nagar, Nesapakkam, Chennai",5,point_of_interest; establishment,ChIJ4fadJChnUjoRBqqhgXqGIHM,13.0331482,80.1969279,Grid 179
Lawyer Office,"26J2+5QW, West Jafferkhanpet, Chennai",4,point_of_interest; establishment,ChIJ9eSwNyFnUjoR2JFmlAItHKY,13.0304821,80.2019659,Grid 179
MRF Training Center Guindy,"No 19, North Phase,Ring Road, Thiru Vi Ka Indl Estate, Ekkatuthangal, Chennai",3.8,store; point_of_interest; car_repair; establishment,ChIJH4X54SJnUjoRzWbI8QI1qxU,13.0244886,80.2070638,Grid 179
